date,minute,label,high,low,open,close,average,volume,symbol
2025-04-02,11:03,11:03 AM,265.22,264.76,264.76,265.1,264.99,3139,TSLA
2025-04-02,11:02,11:02 AM,265.22,264.47,264.6,264.69,264.845,3660,TSLA
2025-04-02,11:01,11:01 AM,264.86,264.32,264.38,264.6,264.59000000000003,2882,TSLA
2025-04-02,11:00,11:00 AM,264.75,263.78,264.74,264.33,264.265,3062,TSLA
2025-04-02,10:59,10:59 AM,265.14,264.53,264.84,264.73,264.835,2472,TSLA
2025-04-02,10:58,10:58 AM,265.24,264.62,264.62,264.94,264.93,4640,TSLA
2025-04-02,10:57,10:57 AM,264.62,263.96,264.06,264.55,264.28999999999996,2937,TSLA
2025-04-02,10:56,10:56 AM,264.32,263.0,263.25,263.87,263.65999999999997,3661,TSLA
2025-04-02,10:55,10:55 AM,263.59,263.05,263.23,263.4,263.32,2202,TSLA
2025-04-02,10:54,10:54 AM,263.73,263.04,263.55,263.08,263.385,2110,TSLA
2025-04-02,10:53,10:53 AM,263.9,263.3,263.62,263.53,263.6,3973,TSLA
2025-04-02,10:52,10:52 AM,263.95,263.41,263.85,263.53,263.68,2323,TSLA
2025-04-02,10:51,10:51 AM,264.46,263.87,263.96,263.87,264.16499999999996,3416,TSLA
2025-04-02,10:50,10:50 AM,263.8,263.24,263.45,263.8,263.52,1915,TSLA
2025-04-02,10:49,10:49 AM,263.64,262.82,262.88,263.4,263.23,2305,TSLA
2025-04-02,10:48,10:48 AM,262.99,262.51,262.99,262.79,262.75,3338,TSLA
2025-04-02,10:47,10:47 AM,263.94,262.77,263.7,262.85,263.355,2279,TSLA
2025-04-02,10:46,10:46 AM,263.63,262.49,262.56,263.49,263.06,2866,TSLA
2025-04-02,10:45,10:45 AM,262.67,261.66,261.73,262.58,262.165,2512,TSLA
2025-04-02,10:44,10:44 AM,261.73,261.06,261.24,261.63,261.395,2470,TSLA
2025-04-02,10:43,10:43 AM,262.5,261.45,262.19,261.45,261.975,2596,TSLA
2025-04-02,10:42,10:42 AM,262.44,261.76,262.41,261.9,262.1,2324,TSLA
2025-04-02,10:41,10:41 AM,262.59,261.75,261.77,262.38,262.16999999999996,1712,TSLA
2025-04-02,10:40,10:40 AM,261.69,260.88,261.69,261.26,261.28499999999997,2846,TSLA
2025-04-02,10:39,10:39 AM,262.2,260.4,260.4,261.84,261.29999999999995,1453,TSLA
2025-04-02,10:38,10:38 AM,261.03,260.24,260.91,260.51,260.635,3396,TSLA
2025-04-02,10:37,10:37 AM,261.02,260.42,260.42,261.0,260.72,5981,TSLA
2025-04-02,10:36,10:36 AM,260.97,260.14,260.94,260.42,260.555,3136,TSLA
2025-04-02,10:35,10:35 AM,262.07,260.69,261.8,260.87,261.38,4078,TSLA
2025-04-02,10:34,10:34 AM,262.63,261.53,262.63,261.83,262.08,3699,TSLA
2025-04-02,10:33,10:33 AM,263.0,262.31,262.93,262.42,262.655,3000,TSLA
2025-04-02,10:32,10:32 AM,263.5,262.32,262.7,262.94,262.90999999999997,3159,TSLA
2025-04-02,10:31,10:31 AM,262.83,262.08,262.41,262.74,262.455,2977,TSLA
2025-04-02,10:30,10:30 AM,262.99,262.45,262.99,262.45,262.72,2499,TSLA
2025-04-02,10:29,10:29 AM,263.27,262.54,262.58,262.83,262.905,3216,TSLA
2025-04-02,10:28,10:28 AM,262.85,262.04,262.04,262.65,262.44500000000005,2440,TSLA
2025-04-02,10:27,10:27 AM,262.13,261.45,262.01,262.13,261.78999999999996,4979,TSLA
2025-04-02,10:26,10:26 AM,262.76,261.81,262.74,262.07,262.28499999999997,5593,TSLA
2025-04-02,10:25,10:25 AM,264.49,262.74,264.39,262.77,263.615,4376,TSLA
2025-04-02,10:24,10:24 AM,265.0,264.38,264.38,264.49,264.69,3959,TSLA
2025-04-02,10:23,10:23 AM,264.43,263.19,263.42,264.24,263.81,5002,TSLA
2025-04-02,10:22,10:22 AM,263.91,263.24,263.91,263.5,263.57500000000005,3681,TSLA
2025-04-02,10:21,10:21 AM,264.36,263.77,264.16,263.92,264.065,2605,TSLA
2025-04-02,10:20,10:20 AM,264.48,262.9,263.07,264.14,263.69,4638,TSLA
2025-04-02,10:19,10:19 AM,263.31,262.36,263.19,263.03,262.83500000000004,5439,TSLA
2025-04-02,10:18,10:18 AM,263.44,262.84,263.44,263.4,263.14,3923,TSLA
2025-04-02,10:17,10:17 AM,263.89,262.61,262.7,263.32,263.25,5496,TSLA
2025-04-02,10:16,10:16 AM,263.17,261.82,262.13,262.82,262.495,3950,TSLA
2025-04-02,10:15,10:15 AM,262.49,261.55,261.94,262.08,262.02,3768,TSLA
2025-04-02,10:14,10:14 AM,262.86,261.26,262.82,262.06,262.06,6399,TSLA
2025-04-02,10:13,10:13 AM,263.76,262.79,263.06,262.84,263.275,7005,TSLA
2025-04-02,10:12,10:12 AM,263.4,261.47,261.74,263.04,262.435,6712,TSLA
2025-04-02,10:11,10:11 AM,262.28,260.87,262.28,261.49,261.575,8620,TSLA
2025-04-02,10:10,10:10 AM,263.56,262.09,262.95,262.22,262.825,7052,TSLA
2025-04-02,10:09,10:09 AM,263.3,262.56,263.26,262.96,262.93,10699,TSLA
2025-04-02,10:08,10:08 AM,264.42,263.15,264.33,263.25,263.78499999999997,9125,TSLA
2025-04-02,10:07,10:07 AM,265.64,264.29,265.5,264.37,264.96500000000003,6443,TSLA
2025-04-02,10:06,10:06 AM,266.25,265.22,265.4,265.67,265.735,5865,TSLA
2025-04-02,10:05,10:05 AM,265.82,265.07,265.42,265.44,265.445,5425,TSLA
2025-04-02,10:04,10:04 AM,266.21,265.19,266.21,265.2,265.7,5829,TSLA
2025-04-02,10:03,10:03 AM,266.44,265.57,265.83,265.96,266.005,5803,TSLA
2025-04-02,10:02,10:02 AM,266.16,264.92,265.1,265.67,265.54,6800,TSLA
2025-04-02,10:01,10:01 AM,265.2,263.7,263.89,265.04,264.45,10373,TSLA
2025-04-02,10:00,10:00 AM,264.12,261.41,261.93,264.12,262.765,6543,TSLA
2025-04-02,09:59,09:59 AM,262.62,261.57,262.37,262.01,262.095,4271,TSLA
2025-04-02,09:58,09:58 AM,262.52,261.64,261.82,262.32,262.08,5472,TSLA
2025-04-02,09:57,09:57 AM,263.55,261.69,263.55,261.7,262.62,10646,TSLA
2025-04-02,09:56,09:56 AM,263.49,261.37,261.37,263.38,262.43,9566,TSLA
2025-04-02,09:55,09:55 AM,262.57,261.28,261.97,261.45,261.92499999999995,8883,TSLA
2025-04-02,09:54,09:54 AM,262.6,261.68,261.74,262.04,262.14,7500,TSLA
2025-04-02,09:53,09:53 AM,262.72,261.2,262.59,261.96,261.96000000000004,9962,TSLA
2025-04-02,09:52,09:52 AM,263.08,262.13,262.18,262.65,262.605,9610,TSLA
2025-04-02,09:51,09:51 AM,262.86,261.45,261.57,262.25,262.155,12177,TSLA
2025-04-02,09:50,09:50 AM,262.15,260.91,261.63,261.64,261.53,9904,TSLA
2025-04-02,09:49,09:49 AM,262.03,259.86,259.86,261.8,260.945,9873,TSLA
2025-04-02,09:48,09:48 AM,259.97,258.95,258.98,259.74,259.46000000000004,17666,TSLA
2025-04-02,09:47,09:47 AM,260.51,258.94,259.81,258.98,259.725,7966,TSLA
2025-04-02,09:46,09:46 AM,260.63,259.43,260.01,259.71,260.03,9647,TSLA
2025-04-02,09:45,09:45 AM,260.45,258.3,258.79,259.9,259.375,8325,TSLA
2025-04-02,09:44,09:44 AM,259.07,256.24,256.44,258.84,257.655,20305,TSLA
2025-04-02,09:43,09:43 AM,256.73,255.35,255.71,256.23,256.04,5627,TSLA
2025-04-02,09:42,09:42 AM,257.34,255.64,256.75,256.0,256.49,7370,TSLA
2025-04-02,09:41,09:41 AM,257.98,256.41,256.42,256.78,257.19500000000005,9694,TSLA
2025-04-02,09:40,09:40 AM,256.65,255.51,255.63,256.32,256.08,8335,TSLA
2025-04-02,09:39,09:39 AM,256.24,254.79,255.4,255.71,255.515,10018,TSLA
2025-04-02,09:38,09:38 AM,258.1,255.29,258.1,255.41,256.695,8378,TSLA
2025-04-02,09:37,09:37 AM,258.38,256.84,256.84,258.0,257.61,14251,TSLA
2025-04-02,09:36,09:36 AM,257.24,255.3,256.24,256.65,256.27,8365,TSLA
2025-04-02,09:35,09:35 AM,257.29,253.92,254.35,256.65,255.60500000000002,23730,TSLA
2025-04-02,09:34,09:34 AM,254.85,252.43,253.69,254.4,253.64,11986,TSLA
2025-04-02,09:33,09:33 AM,253.5,251.62,252.02,253.5,252.56,12961,TSLA
2025-04-02,09:32,09:32 AM,254.66,251.29,253.23,251.91,252.975,13871,TSLA
2025-04-02,09:31,09:31 AM,253.4,251.69,252.39,253.0,252.54500000000002,25296,TSLA
2025-04-02,09:30,09:30 AM,254.98,252.06,254.66,252.12,253.51999999999998,29683,TSLA
