,date,minute,label,high,low,open,close,average,volume,notional,numberOfTrades,symbol
250,2020-03-02,13:40,1:40 PM,290.33,290.11,290.11,290.25,290.264,328,95206.48,5,AAPL
251,2020-03-02,13:41,1:41 PM,290.445,290.31,290.31,290.4,290.385,300,87115.5,3,AAPL
252,2020-03-02,13:42,1:42 PM,290.45,290.39,290.45,290.39,290.42,200,58084.0,2,AAPL
253,2020-03-02,13:43,1:43 PM,290.66,290.11,290.2,290.64,290.328,730,211939.8,7,AAPL
254,2020-03-02,13:44,1:44 PM,290.765,290.68,290.765,290.68,290.737,300,87221.0,3,AAPL
255,2020-03-02,13:45,1:45 PM,,,,,,0,0.0,0,AAPL
256,2020-03-02,13:46,1:46 PM,290.72,290.465,290.72,290.465,290.635,300,87190.5,3,AAPL
257,2020-03-02,13:47,1:47 PM,290.455,290.455,290.455,290.455,290.455,300,87136.5,1,AAPL
258,2020-03-02,13:48,1:48 PM,289.85,289.785,289.785,289.85,289.848,104,30144.14,2,AAPL
259,2020-03-02,13:49,1:49 PM,290.17,290.04,290.04,290.17,290.165,104,30177.16,2,AAPL
260,2020-03-02,13:50,1:50 PM,290.43,290.07,290.07,290.43,290.25,200,58050.0,2,AAPL
261,2020-03-02,13:51,1:51 PM,290.74,290.67,290.67,290.68,290.704,204,59303.72,3,AAPL
262,2020-03-02,13:52,1:52 PM,290.07,290.07,290.07,290.07,290.07,100,29007.0,1,AAPL
263,2020-03-02,13:53,1:53 PM,289.91,289.5,289.91,289.5,289.631,400,115852.5,4,AAPL
264,2020-03-02,13:54,1:54 PM,289.45,289.45,289.45,289.45,289.45,20,5789.0,1,AAPL
265,2020-03-02,13:55,1:55 PM,289.93,289.39,289.39,289.565,289.731,634,183689.315,9,AAPL
266,2020-03-02,13:56,1:56 PM,290.07,289.63,289.865,290.07,289.913,408,118284.685,7,AAPL
267,2020-03-02,13:57,1:57 PM,290.46,290.245,290.39,290.45,290.374,677,196583.53,7,AAPL
268,2020-03-02,13:58,1:58 PM,290.61,290.3,290.385,290.61,290.41200000000003,425,123425.25,5,AAPL
269,2020-03-02,13:59,1:59 PM,290.84,290.6,290.62,290.73,290.655,425,123528.5,5,AAPL
270,2020-03-02,14:00,2 PM,290.96,290.64,290.655,290.75,290.741,810,235500.5,10,AAPL
271,2020-03-02,14:01,2:01 PM,290.56,290.56,290.56,290.56,290.56,100,29056.0,1,AAPL
272,2020-03-02,14:02,2:02 PM,291.26,290.85,291.26,291.02,291.01599999999996,1100,320117.5,12,AAPL
273,2020-03-02,14:03,2:03 PM,291.16,290.92,290.93,291.02,291.001,600,174600.375,8,AAPL
274,2020-03-02,14:04,2:04 PM,291.16,290.79,290.79,291.16,290.889,417,121300.72,4,AAPL
275,2020-03-02,14:05,2:05 PM,291.15,290.74,291.15,290.77,290.935,802,233330.14,9,AAPL
276,2020-03-02,14:06,2:06 PM,291.02,290.64,290.725,290.64,290.86400000000003,429,124780.69,9,AAPL
277,2020-03-02,14:07,2:07 PM,291.055,290.6,290.6,290.81,290.759,210,61059.325,4,AAPL
278,2020-03-02,14:08,2:08 PM,290.87,290.56,290.735,290.87,290.722,300,87216.5,3,AAPL
279,2020-03-02,14:09,2:09 PM,291.07,291.07,291.07,291.07,291.07,100,29107.0,1,AAPL
280,2020-03-02,14:10,2:10 PM,291.73,291.49,291.73,291.49,291.697,116,33836.84,2,AAPL
281,2020-03-02,14:11,2:11 PM,,,,,,0,0.0,0,AAPL
282,2020-03-02,14:12,2:12 PM,291.5,291.5,291.5,291.5,291.5,100,29150.0,1,AAPL
283,2020-03-02,14:13,2:13 PM,291.63,291.52,291.63,291.52,291.534,800,233227.0,3,AAPL
284,2020-03-02,14:14,2:14 PM,291.83,291.68,291.68,291.82,291.78700000000003,1404,409668.72,10,AAPL
285,2020-03-02,14:15,2:15 PM,291.815,291.41,291.815,291.41,291.726,722,210626.39,7,AAPL
286,2020-03-02,14:16,2:16 PM,291.6,291.48,291.53,291.48,291.54200000000003,800,233233.5,4,AAPL
287,2020-03-02,14:17,2:17 PM,291.13,290.96,291.13,291.015,291.034,635,184806.9,9,AAPL
288,2020-03-02,14:18,2:18 PM,291.13,290.935,290.935,291.125,291.056,354,103033.81,4,AAPL
289,2020-03-02,14:19,2:19 PM,291.47,291.0,291.455,291.0,291.34,751,218796.34,6,AAPL
290,2020-03-02,14:20,2:20 PM,291.18,291.03,291.12,291.18,291.11,300,87333.0,3,AAPL
291,2020-03-02,14:21,2:21 PM,291.0,290.59,291.0,290.775,290.735,500,145367.5,4,AAPL
292,2020-03-02,14:22,2:22 PM,290.87,290.8,290.8,290.87,290.835,200,58167.0,2,AAPL
293,2020-03-02,14:23,2:23 PM,291.23,290.74,291.23,290.74,290.944,558,162346.75,6,AAPL
294,2020-03-02,14:24,2:24 PM,290.91,290.24,290.57,290.24,290.593,860,249910.16,9,AAPL
295,2020-03-02,14:25,2:25 PM,290.455,290.28,290.34,290.455,290.404,575,166982.5,8,AAPL
296,2020-03-02,14:26,2:26 PM,290.31,290.07,290.25,290.31,290.195,1196,347072.77,15,AAPL
297,2020-03-02,14:27,2:27 PM,291.04,290.41,290.41,291.035,290.81,4430,1288289.25,56,AAPL
298,2020-03-02,14:28,2:28 PM,291.16,290.79,290.99,291.16,291.02,968,281707.78,9,AAPL
299,2020-03-02,14:29,2:29 PM,290.77,290.5,290.59,290.5,290.65,600,174390.0,3,AAPL
300,2020-03-02,14:30,2:30 PM,290.655,290.48,290.55,290.48,290.567,470,136566.6,5,AAPL
301,2020-03-02,14:31,2:31 PM,290.52,290.2,290.47,290.29,290.301,1311,380585.35,10,AAPL
302,2020-03-02,14:32,2:32 PM,290.26,289.98,289.98,290.2,290.135,651,188877.98,6,AAPL
303,2020-03-02,14:33,2:33 PM,290.38,290.09,290.09,290.38,290.22,400,116088.0,4,AAPL
304,2020-03-02,14:34,2:34 PM,290.22,290.15,290.22,290.15,290.20799999999997,120,34825.0,2,AAPL
305,2020-03-02,14:35,2:35 PM,,,,,,0,0.0,0,AAPL
306,2020-03-02,14:36,2:36 PM,289.84,289.815,289.815,289.84,289.829,182,52748.83,2,AAPL
307,2020-03-02,14:37,2:37 PM,289.22,289.17,289.17,289.22,289.187,300,86756.0,3,AAPL
308,2020-03-02,14:38,2:38 PM,289.19,288.78,289.165,288.78,289.127,536,154972.305,5,AAPL
309,2020-03-02,14:39,2:39 PM,288.7,288.27,288.7,288.27,288.503,1000,288503.0,9,AAPL
310,2020-03-02,14:40,2:40 PM,288.28,287.715,288.28,288.14,287.952,3534,1017623.31,18,AAPL
311,2020-03-02,14:41,2:41 PM,288.15,287.48,287.87,288.15,287.885,4731,1361986.21,21,AAPL
312,2020-03-02,14:42,2:42 PM,287.97,287.61,287.97,287.61,287.809,500,143904.5,5,AAPL
313,2020-03-02,14:43,2:43 PM,287.39,286.95,287.39,287.15,287.129,605,173712.99,8,AAPL
314,2020-03-02,14:44,2:44 PM,287.81,287.58,287.58,287.81,287.77299999999997,750,215829.5,5,AAPL
315,2020-03-02,14:45,2:45 PM,287.775,287.53,287.775,287.59,287.651,549,157920.41,7,AAPL
316,2020-03-02,14:46,2:46 PM,287.88,287.88,287.88,287.88,287.88,100,28788.0,1,AAPL
317,2020-03-02,14:47,2:47 PM,288.33,288.22,288.22,288.29,288.26599999999996,230,66301.15,6,AAPL
318,2020-03-02,14:48,2:48 PM,,,,,,0,0.0,0,AAPL
319,2020-03-02,14:49,2:49 PM,288.94,288.7,288.7,288.935,288.881,500,144440.5,5,AAPL
320,2020-03-02,14:50,2:50 PM,288.82,288.54,288.82,288.54,288.72700000000003,300,86618.0,3,AAPL
321,2020-03-02,14:51,2:51 PM,288.48,288.24,288.48,288.42,288.373,400,115349.0,4,AAPL
322,2020-03-02,14:52,2:52 PM,289.45,289.18,289.18,289.42,289.362,728,210655.28,7,AAPL
323,2020-03-02,14:53,2:53 PM,289.7,289.36,289.425,289.61,289.423,2784,805753.035,11,AAPL
324,2020-03-02,14:54,2:54 PM,289.56,289.185,289.56,289.185,289.393,267,77268.02,4,AAPL
325,2020-03-02,14:55,2:55 PM,289.76,289.57,289.64,289.57,289.70099999999996,329,95311.53,4,AAPL
326,2020-03-02,14:56,2:56 PM,289.45,289.02,289.45,289.02,289.165,624,180439.04,6,AAPL
327,2020-03-02,14:57,2:57 PM,289.13,289.13,289.13,289.13,289.13,100,28913.0,1,AAPL
328,2020-03-02,14:58,2:58 PM,288.85,288.77,288.85,288.77,288.807,300,86642.0,3,AAPL
329,2020-03-02,14:59,2:59 PM,288.54,288.285,288.54,288.47,288.39799999999997,753,217163.715,11,AAPL
330,2020-03-02,15:00,3 PM,289.21,288.18,288.18,288.92,288.788,637,183958.31,7,AAPL
331,2020-03-02,15:01,3:01 PM,289.13,288.95,289.11,289.02,289.05,550,158977.5,6,AAPL
332,2020-03-02,15:02,3:02 PM,289.78,289.01,289.3,289.535,289.366,4200,1215339.0,26,AAPL
333,2020-03-02,15:03,3:03 PM,289.905,289.62,289.62,289.825,289.796,4345,1259162.37,23,AAPL
334,2020-03-02,15:04,3:04 PM,289.91,289.805,289.91,289.805,289.875,1800,521774.5,11,AAPL
335,2020-03-02,15:05,3:05 PM,290.19,289.63,289.63,290.19,289.985,728,211108.9,6,AAPL
336,2020-03-02,15:06,3:06 PM,290.7,290.18,290.18,290.69,290.562,600,174337.0,6,AAPL
337,2020-03-02,15:07,3:07 PM,290.685,290.64,290.685,290.67,290.665,300,87199.5,3,AAPL
338,2020-03-02,15:08,3:08 PM,290.81,290.66,290.66,290.66,290.744,1450,421579.25,10,AAPL
339,2020-03-02,15:09,3:09 PM,290.77,290.53,290.55,290.77,290.622,284,82536.52,4,AAPL
340,2020-03-02,15:10,3:10 PM,290.67,290.22,290.37,290.55,290.49,500,145245.0,5,AAPL
341,2020-03-02,15:11,3:11 PM,290.06,290.06,290.06,290.06,290.06,100,29006.0,1,AAPL
342,2020-03-02,15:12,3:12 PM,290.66,289.925,289.925,290.65,290.46299999999997,608,176601.7,7,AAPL
343,2020-03-02,15:13,3:13 PM,290.62,290.47,290.47,290.62,290.543,400,116217.0,4,AAPL
344,2020-03-02,15:14,3:14 PM,290.61,290.495,290.495,290.61,290.533,240,69727.9,3,AAPL
345,2020-03-02,15:15,3:15 PM,290.33,289.87,290.33,289.87,290.053,600,174032.0,6,AAPL
346,2020-03-02,15:16,3:16 PM,290.57,290.08,290.08,290.57,290.21,540,156713.2,5,AAPL
347,2020-03-02,15:17,3:17 PM,290.65,290.55,290.55,290.63,290.598,600,174358.5,5,AAPL
348,2020-03-02,15:18,3:18 PM,290.62,290.21,290.62,290.26,290.38,1000,290380.0,9,AAPL
349,2020-03-02,15:19,3:19 PM,290.345,290.115,290.22,290.135,290.233,292,84748.12,4,AAPL
350,2020-03-02,15:20,3:20 PM,290.2,290.14,290.14,290.2,290.188,124,35983.36,2,AAPL
351,2020-03-02,15:21,3:21 PM,291.055,290.64,290.64,290.94,290.948,649,188825.36,9,AAPL
352,2020-03-02,15:22,3:22 PM,291.42,290.93,290.945,291.42,291.218,1000,291218.0,8,AAPL
353,2020-03-02,15:23,3:23 PM,291.48,291.28,291.28,291.43,291.395,800,233116.0,8,AAPL
354,2020-03-02,15:24,3:24 PM,291.93,291.37,291.37,291.83,291.616,1550,452004.655,13,AAPL
355,2020-03-02,15:25,3:25 PM,291.85,291.47,291.85,291.59,291.579,1996,581990.85,15,AAPL
356,2020-03-02,15:26,3:26 PM,292.16,291.75,291.75,292.16,292.077,3096,904270.1,7,AAPL
357,2020-03-02,15:27,3:27 PM,292.215,291.985,292.09,291.985,292.052,1534,448008.38,13,AAPL
358,2020-03-02,15:28,3:28 PM,292.01,291.86,292.01,291.92,291.925,7063,2061865.02,31,AAPL
359,2020-03-02,15:29,3:29 PM,291.75,291.58,291.58,291.675,291.714,3481,1015454.89,19,AAPL
360,2020-03-02,15:30,3:30 PM,291.73,291.35,291.73,291.57,291.608,934,272362.3,9,AAPL
361,2020-03-02,15:31,3:31 PM,292.035,291.67,291.72,292.025,291.781,2154,628496.835,12,AAPL
362,2020-03-02,15:32,3:32 PM,292.175,291.65,291.9,292.15,291.998,4330,1264353.12,14,AAPL
363,2020-03-02,15:33,3:33 PM,292.27,292.155,292.235,292.27,292.204,1818,531225.97,11,AAPL
364,2020-03-02,15:34,3:34 PM,292.33,291.83,292.25,291.95,292.029,1514,442131.295,14,AAPL
365,2020-03-02,15:35,3:35 PM,292.27,292.15,292.15,292.2,292.21299999999997,676,197536.21,9,AAPL
366,2020-03-02,15:36,3:36 PM,292.81,292.475,292.475,292.615,292.66200000000003,1584,463576.26,18,AAPL
367,2020-03-02,15:37,3:37 PM,292.545,292.32,292.545,292.45,292.454,544,159095.015,10,AAPL
368,2020-03-02,15:38,3:38 PM,292.83,292.65,292.68,292.77,292.795,744,217839.615,14,AAPL
369,2020-03-02,15:39,3:39 PM,293.0,292.74,292.87,292.95,292.932,2984,874110.42,15,AAPL
370,2020-03-02,15:40,3:40 PM,293.03,292.655,292.9,292.655,292.822,2424,709800.595,27,AAPL
371,2020-03-02,15:41,3:41 PM,292.985,292.79,292.79,292.85,292.873,1071,313667.5,10,AAPL
372,2020-03-02,15:42,3:42 PM,293.075,292.8,292.8,292.84,292.94599999999997,3351,981660.86,32,AAPL
373,2020-03-02,15:43,3:43 PM,292.515,292.09,292.515,292.18,292.158,213,62229.695,4,AAPL
374,2020-03-02,15:44,3:44 PM,292.305,291.93,291.97,292.12,292.143,6750,1971966.51,38,AAPL
375,2020-03-02,15:45,3:45 PM,292.605,292.18,292.18,292.24,292.366,2269,663378.21,18,AAPL
376,2020-03-02,15:46,3:46 PM,293.0,292.33,292.385,292.99,292.522,1629,476518.5,15,AAPL
377,2020-03-02,15:47,3:47 PM,293.23,292.805,292.94,292.82,293.003,1132,331679.565,14,AAPL
378,2020-03-02,15:48,3:48 PM,293.15,292.75,292.96,293.085,293.033,904,264901.5,10,AAPL
379,2020-03-02,15:49,3:49 PM,293.44,293.135,293.28,293.36,293.262,1326,388865.56,14,AAPL
380,2020-03-02,15:50,3:50 PM,294.4,293.57,293.57,294.17,294.026,8371,2461287.59,65,AAPL
381,2020-03-02,15:51,3:51 PM,294.58,294.23,294.23,294.42,294.37,2562,754177.47,20,AAPL
382,2020-03-02,15:52,3:52 PM,294.58,294.225,294.54,294.245,294.448,2898,853310.73,36,AAPL
383,2020-03-02,15:53,3:53 PM,295.17,294.39,294.445,295.17,294.748,4701,1385608.16,36,AAPL
384,2020-03-02,15:54,3:54 PM,296.63,295.08,295.25,296.63,295.788,3916,1158307.205,42,AAPL
385,2020-03-02,15:55,3:55 PM,297.36,295.67,297.32,295.85,296.329,11006,3261402.73,114,AAPL
386,2020-03-02,15:56,3:56 PM,296.44,295.865,295.865,296.295,296.186,4278,1267083.64,64,AAPL
387,2020-03-02,15:57,3:57 PM,297.48,296.35,296.35,297.27,296.933,4762,1413994.74,40,AAPL
388,2020-03-02,15:58,3:58 PM,300.0,297.245,297.28,298.14,297.656,6354,1891309.49,51,AAPL
389,2020-03-02,15:59,3:59 PM,298.81,298.08,298.26,298.78,298.41900000000004,10919,3258439.075,115,AAPL
